"photo_id","file","cluster","proportion","L","a","b","hex"
"1621798260_1","1621798260_1.png",2,0.3326,35.1200915057138,5.48382680379758,-8.54781897493237,"#555060"
"1621798377_1","1621798377_1.png",1,0.563,75.8880996849322,2.97893133622982,7.36866398857798,"#C6B9AE"
"1621798377_1","1621798377_1.png",2,0.437,46.8756167730681,3.65265890581192,8.18227366268039,"#7B6D62"
"1621798450_1","1621798450_1.png",1,0.5184,76.001370059203,2.52368904451532,-1.19092479365432,"#BFBABE"
"1621798450_1","1621798450_1.png",2,0.4816,52.1599459018944,3.78450052416169,-0.792911875664433,"#827A7E"
"1671725432_1","1671725432_1.png",1,0.651,70.847592398613,4.17044116050121,10.3730740652637,"#BDAA9B"
"1671725432_1","1671725432_1.png",2,0.349,37.693344169738,7.33915306565415,10.4416905358227,"#6A5448"
"1703230686_1","1703230686_1.png",1,0.6252,72.4704087709057,5.47220159692012,17.8266500193375,"#C8AD92"
"1703230686_1","1703230686_1.png",2,0.3748,48.0800965328874,8.95543090246674,13.3767595732615,"#896C5C"
"1802768149_1","1802768149_1.png",1,0.5916,71.6816764918329,0.904767952821659,3.34927774835105,"#B4AFAA"
"1802768149_1","1802768149_1.png",2,0.4084,47.0444439273232,0.772083521050466,2.68637799888895,"#736F6B"
"1831113682_1","1831113682_1.png",1,0.6836,69.0482044210854,-0.368430049448489,17.5924572131181,"#B4A889"
"1831113682_1","1831113682_1.png",2,0.3164,49.2678792388618,0.394724030972066,24.0220608534823,"#84744C"
"1831120499_1","1831120499_1.png",1,0.5916,74.0024735066854,4.73130849251879,16.0072763291625,"#CAB299"
"1831120499_1","1831120499_1.png",2,0.4084,47.886777715861,10.6922296679372,23.4675073962969,"#8F6A4B"
