photo_ID,class_coverage
3825430437_1.jpg,22.39
3825430437_2.jpg,4.28
3826818537_1.jpg,12.01
3826818537_2.jpg,21.12
3826818537_3.jpg,11.09
3826992990_1.jpg,2.67
3826992990_2.jpg,1.73
3826992990_3.jpg,2.36
3827257634_1.jpg,17.03
3827281337_1.jpg,16.57
3858477973_1.jpg,13.89
3858756714_1.jpg,1.90
3860606956_1.jpg,24.01
3860608983_1.jpg,17.34
3873331215_1.jpg,6.55
3873331215_2.jpg,9.55
3873331215_3.jpg,8.36
3873331215_4.jpg,6.21
3873331215_5.jpg,12.38
3873557967_1.jpg,2.48
3873784731_1.jpg,4.70
3873784731_2.jpg,7.47
3873821377_1.jpg,15.89
3873914516_1.jpg,4.66
3881605006_1.jpg,10.73
3902358263_1.jpg,0.60
3902358263_2.jpg,1.27
3902358263_3.jpg,1.01
3902358263_4.jpg,1.25
3903036270_1.jpg,6.87
3903058908_1.jpg,3.32
3903386042_1.jpg,18.43
3903461568_1.jpg,6.41
3903619386_1.jpg,7.34
3903619386_2.jpg,4.46
3903908802_1.jpg,2.26
3903909605_1.jpg,7.29
3903980712_1.jpg,0.88
3903980712_2.jpg,4.10
3903980712_3.jpg,2.41
3903980712_4.jpg,7.05
3904022758_1.jpg,2.42
3904180667_1.jpg,1.28
3904180667_2.jpg,3.48
3904180667_3.jpg,4.56
3904343170_1.jpg,15.96
3904579342_1.jpg,32.93
3904579342_2.jpg,14.44
3904961483_1.jpg,19.10
3904961483_2.jpg,12.54
3905048588_1.jpg,8.30
3905048588_2.jpg,8.77
3905146885_1.jpg,1.23
3905146885_2.jpg,5.50
3905540102_1.jpg,9.51
3905540102_2.jpg,1.50
3905680740_1.jpg,7.04
3905753760_1.jpg,7.35
3905781232_1.jpg,3.28
3906011798_1.jpg,4.24
3906011798_2.jpg,35.24
3906011798_3.jpg,34.95
3906169902_1.jpg,16.79
3906620001_1.jpg,2.97
3906620001_2.jpg,5.01
3906620001_3.jpg,8.94
3906802723_1.jpg,27.92
3906802723_2.jpg,22.23
3906802723_3.jpg,18.82
3915493024_1.jpg,7.66
3915611154_1.jpg,5.65
3915611154_2.jpg,7.32
3923264222_1.jpg,5.67
3923264222_2.jpg,12.32
3923592079_1.jpg,20.41
